line_idx,tts,k_theirs,k_opt,verdict,t_sec
6310,"[172, 212]",6,6,OPTIMAL,0.04
6314,"[172, 219]",5,5,OPTIMAL,0.02
6318,"[172, 223]",4,4,OPTIMAL,0.01
6322,"[172, 229]",6,6,OPTIMAL,0.04
6326,"[172, 234]",5,5,OPTIMAL,0.03
6330,"[172, 238]",4,4,OPTIMAL,0.01
6334,"[172, 243]",3,3,OPTIMAL,0.00
6338,"[172, 247]",4,4,OPTIMAL,0.01
6342,"[172, 251]",4,4,OPTIMAL,0.01
6346,"[173, 174]",6,6,OPTIMAL,0.05
6350,"[173, 180]",8,8,OPTIMAL,1.60
6354,"[173, 186]",6,6,OPTIMAL,0.04
6358,"[173, 190]",7,7,OPTIMAL,0.22
6362,"[173, 195]",6,6,OPTIMAL,0.04
6366,"[173, 199]",7,7,OPTIMAL,0.16
6370,"[173, 205]",5,5,OPTIMAL,0.03
6374,"[173, 209]",6,6,OPTIMAL,0.04
6378,"[173, 214]",6,6,OPTIMAL,0.04
6382,"[173, 218]",6,6,OPTIMAL,0.04
6386,"[173, 222]",5,5,OPTIMAL,0.03
6390,"[173, 226]",6,6,OPTIMAL,0.04
6394,"[173, 230]",7,7,OPTIMAL,0.17
6398,"[173, 234]",6,6,OPTIMAL,0.05
6402,"[173, 238]",5,5,OPTIMAL,0.03
6406,"[173, 243]",5,5,OPTIMAL,0.03
6410,"[173, 247]",5,5,OPTIMAL,0.03
6414,"[173, 251]",5,5,OPTIMAL,0.03
6418,"[174, 175]",3,3,OPTIMAL,0.01
6422,"[174, 179]",4,4,OPTIMAL,0.01
6426,"[174, 184]",5,5,OPTIMAL,0.03
6430,"[174, 188]",5,5,OPTIMAL,0.03
6434,"[174, 192]",3,3,OPTIMAL,0.01
6438,"[174, 196]",4,4,OPTIMAL,0.01
6442,"[174, 200]",4,4,OPTIMAL,0.01
6446,"[174, 205]",4,4,OPTIMAL,0.01
6450,"[174, 209]",4,4,OPTIMAL,0.01
6454,"[174, 213]",4,4,OPTIMAL,0.01
6458,"[174, 217]",4,4,OPTIMAL,0.01
6462,"[174, 221]",3,3,OPTIMAL,0.01
6466,"[174, 225]",5,5,OPTIMAL,0.03
6470,"[174, 229]",6,6,OPTIMAL,0.05
6474,"[174, 234]",4,4,OPTIMAL,0.01
6478,"[174, 238]",3,3,OPTIMAL,0.01
6482,"[174, 243]",2,2,OPTIMAL,0.00
6486,"[174, 247]",3,3,OPTIMAL,0.00
6490,"[174, 251]",3,3,OPTIMAL,0.01
6494,"[175, 176]",3,3,OPTIMAL,0.00
6498,"[175, 180]",5,5,OPTIMAL,0.03
6502,"[175, 184]",4,4,OPTIMAL,0.01
6506,"[175, 188]",4,4,OPTIMAL,0.01
6510,"[175, 192]",2,2,OPTIMAL,0.00
6514,"[175, 196]",3,3,OPTIMAL,0.00
6518,"[175, 200]",3,3,OPTIMAL,0.01
6522,"[175, 205]",3,3,OPTIMAL,0.01
6526,"[175, 209]",4,4,OPTIMAL,0.01
6530,"[175, 213]",3,3,OPTIMAL,0.01
6534,"[175, 217]",5,5,OPTIMAL,0.03
6538,"[175, 221]",2,2,OPTIMAL,0.00
6542,"[175, 225]",5,5,OPTIMAL,0.03
6546,"[175, 229]",4,4,OPTIMAL,0.01
6550,"[175, 233]",7,7,OPTIMAL,0.23
6554,"[175, 237]",4,4,OPTIMAL,0.01
6558,"[175, 242]",3,3,OPTIMAL,0.00
6562,"[175, 246]",5,5,OPTIMAL,0.03
6566,"[175, 250]",2,2,OPTIMAL,0.00
6570,"[175, 254]",3,3,OPTIMAL,0.01
6574,"[188, 192]",4,4,OPTIMAL,0.01
6578,"[188, 196]",6,6,OPTIMAL,0.04
6582,"[188, 200]",5,5,OPTIMAL,0.03
6586,"[188, 206]",6,6,OPTIMAL,0.04
6590,"[188, 216]",6,6,OPTIMAL,0.04
6594,"[188, 220]",5,5,OPTIMAL,0.03
6598,"[188, 233]",7,7,OPTIMAL,0.16
6602,"[188, 237]",7,7,OPTIMAL,0.24
6606,"[188, 253]",5,5,OPTIMAL,0.03
6610,"[189, 192]",5,5,OPTIMAL,0.03
6614,"[189, 196]",6,6,OPTIMAL,0.05
6618,"[189, 200]",6,6,OPTIMAL,0.05
6622,"[189, 205]",6,6,OPTIMAL,0.05
6626,"[189, 213]",6,6,OPTIMAL,0.06
6630,"[189, 217]",7,7,OPTIMAL,0.13
6634,"[189, 221]",5,5,OPTIMAL,0.04
6638,"[189, 234]",5,5,OPTIMAL,0.03
6642,"[189, 238]",5,5,OPTIMAL,0.03
6646,"[189, 254]",6,6,OPTIMAL,0.05
6650,"[190, 194]",6,6,OPTIMAL,0.04
6654,"[190, 198]",7,7,OPTIMAL,0.20
6658,"[190, 202]",6,6,OPTIMAL,0.04
6662,"[190, 207]",4,4,OPTIMAL,0.01
6666,"[190, 215]",5,5,OPTIMAL,0.03
6670,"[190, 219]",6,6,OPTIMAL,0.04
6674,"[190, 223]",5,5,OPTIMAL,0.03
6678,"[190, 235]",5,5,OPTIMAL,0.03
6682,"[190, 239]",5,5,OPTIMAL,0.03
6686,"[191, 192]",2,2,OPTIMAL,0.00
6690,"[191, 196]",4,4,OPTIMAL,0.01
6694,"[191, 200]",3,3,OPTIMAL,0.00
6698,"[191, 205]",4,4,OPTIMAL,0.01
6702,"[191, 213]",3,3,OPTIMAL,0.00
6706,"[191, 217]",5,5,OPTIMAL,0.03
6710,"[191, 221]",3,3,OPTIMAL,0.01
6714,"[191, 233]",7,7,OPTIMAL,0.21
6718,"[191, 237]",5,5,OPTIMAL,0.03
6722,"[191, 253]",4,4,OPTIMAL,0.01
6726,"[232, 235]",5,5,OPTIMAL,0.03
6730,"[233, 234]",6,6,OPTIMAL,0.04
6734,"[233, 254]",6,6,OPTIMAL,0.05
6738,"[234, 238]",3,3,OPTIMAL,0.01
6742,"[234, 254]",4,4,OPTIMAL,0.01
6746,"[235, 239]",5,5,OPTIMAL,0.03
6750,"[238, 239]",2,2,OPTIMAL,0.00
6754,"[238, 246]",4,4,OPTIMAL,0.01
6758,"[238, 250]",2,2,OPTIMAL,0.00
6762,"[239, 242]",4,4,OPTIMAL,0.01
6766,"[239, 248]",4,4,OPTIMAL,0.01
6770,"[239, 254]",3,3,OPTIMAL,0.00
202538,"[11, 73]",6,6,OPTIMAL,0.04
202542,"[11, 233]",7,7,OPTIMAL,0.23
202546,"[22, 27]",8,8,OPTIMAL,1.48
202550,"[22, 61]",7,7,OPTIMAL,0.15
202554,"[22, 131]",8,8,OPTIMAL,1.47
202558,"[22, 151]",8,8,OPTIMAL,1.60
202562,"[22, 174]",7,7,OPTIMAL,0.25
202566,"[23, 61]",6,6,OPTIMAL,0.04
202570,"[23, 131]",6,6,OPTIMAL,0.05
202574,"[23, 158]",7,7,OPTIMAL,0.18
202578,"[24, 107]",8,8,OPTIMAL,0.89
202582,"[24, 233]",8,8,OPTIMAL,0.89
202586,"[25, 104]",7,7,OPTIMAL,0.15
202590,"[25, 146]",8,8,OPTIMAL,1.14
202594,"[25, 184]",6,6,OPTIMAL,0.04
202598,"[26, 43]",6,6,OPTIMAL,0.04
202602,"[26, 103]",6,6,OPTIMAL,0.04
202606,"[26, 121]",8,8,OPTIMAL,1.21
202610,"[26, 151]",8,8,OPTIMAL,1.25
202614,"[26, 182]",8,8,OPTIMAL,1.16
202618,"[27, 29]",5,5,OPTIMAL,0.02
202622,"[27, 46]",5,5,OPTIMAL,0.02
202626,"[27, 73]",8,8,OPTIMAL,1.49
202630,"[27, 97]",8,8,OPTIMAL,1.55
202634,"[27, 109]",8,8,OPTIMAL,1.31
202638,"[27, 139]",5,5,OPTIMAL,0.02
202642,"[27, 152]",6,6,OPTIMAL,0.03
202646,"[27, 172]",5,5,OPTIMAL,0.02
202650,"[27, 202]",5,5,OPTIMAL,0.02
202654,"[27, 218]",6,6,OPTIMAL,0.04
202658,"[31, 146]",7,7,OPTIMAL,0.20
202662,"[41, 71]",8,8,OPTIMAL,1.56
202666,"[41, 78]",8,8,OPTIMAL,1.39
202670,"[41, 93]",7,7,OPTIMAL,0.24
202674,"[41, 126]",8,8,OPTIMAL,0.93
202678,"[41, 139]",8,8,OPTIMAL,1.47
202682,"[41, 151]",8,8,OPTIMAL,0.91
202686,"[41, 158]",8,8,OPTIMAL,1.23
202690,"[41, 197]",8,8,OPTIMAL,1.51
202694,"[41, 206]",6,6,OPTIMAL,0.04
202698,"[41, 236]",7,7,OPTIMAL,0.20
202702,"[43, 61]",6,6,OPTIMAL,0.04
202706,"[43, 73]",7,7,OPTIMAL,0.16
202710,"[43, 104]",7,7,OPTIMAL,0.15
202714,"[43, 131]",6,6,OPTIMAL,0.04
202718,"[43, 151]",7,7,OPTIMAL,0.18
202722,"[43, 173]",6,6,OPTIMAL,0.04
202726,"[43, 199]",6,6,OPTIMAL,0.04
202730,"[44, 53]",6,6,OPTIMAL,0.04
202734,"[44, 100]",6,6,OPTIMAL,0.04
202738,"[44, 139]",6,6,OPTIMAL,0.04
202742,"[44, 158]",7,7,OPTIMAL,0.08
202746,"[44, 212]",6,6,OPTIMAL,0.04
202750,"[46, 53]",5,5,OPTIMAL,0.02
202754,"[46, 97]",8,8,OPTIMAL,1.46
202758,"[46, 109]",8,8,OPTIMAL,1.55
202762,"[46, 124]",6,6,OPTIMAL,0.04
202766,"[46, 141]",5,5,OPTIMAL,0.02
202770,"[46, 155]",6,6,OPTIMAL,0.04
202774,"[46, 182]",8,8,OPTIMAL,1.49
202778,"[46, 216]",5,5,OPTIMAL,0.02
202782,"[47, 104]",7,7,OPTIMAL,0.28
202786,"[47, 158]",7,7,OPTIMAL,0.26
202790,"[61, 107]",8,8,OPTIMAL,1.67
202794,"[61, 173]",6,6,OPTIMAL,0.07
202798,"[62, 77]",6,6,OPTIMAL,0.05
202802,"[62, 109]",8,8,OPTIMAL,1.27
202806,"[62, 137]",6,6,OPTIMAL,0.04
202810,"[62, 154]",7,7,OPTIMAL,0.19
202814,"[62, 232]",6,6,OPTIMAL,0.04
202818,"[104, 142]",7,7,OPTIMAL,0.20
202822,"[104, 188]",7,7,OPTIMAL,0.17
202826,"[107, 124]",7,7,OPTIMAL,0.19
202830,"[107, 134]",8,8,OPTIMAL,0.91
202834,"[107, 141]",8,8,OPTIMAL,1.70
202838,"[107, 173]",8,8,OPTIMAL,1.35
202842,"[107, 199]",8,8,OPTIMAL,1.40
202846,"[107, 216]",8,8,OPTIMAL,1.71
202850,"[107, 232]",7,7,OPTIMAL,0.18
202854,"[110, 118]",6,6,OPTIMAL,0.04
202858,"[110, 134]",7,7,OPTIMAL,0.19
202862,"[110, 172]",6,6,OPTIMAL,0.04
202866,"[110, 232]",6,6,OPTIMAL,0.04
202870,"[129, 134]",8,8,OPTIMAL,1.05
202874,"[131, 148]",7,7,OPTIMAL,0.16
202878,"[131, 197]",6,6,OPTIMAL,0.04
202882,"[131, 233]",8,8,OPTIMAL,1.12
202886,"[134, 152]",8,8,OPTIMAL,1.35
202890,"[134, 162]",6,6,OPTIMAL,0.04
202894,"[134, 173]",7,7,OPTIMAL,0.17
202898,"[134, 184]",8,8,OPTIMAL,1.62
202902,"[134, 227]",8,8,OPTIMAL,1.29
202906,"[137, 142]",6,6,OPTIMAL,0.04
202910,"[137, 158]",7,7,OPTIMAL,0.16
202914,"[137, 178]",6,6,OPTIMAL,0.04
202918,"[138, 151]",7,7,OPTIMAL,0.24
202922,"[139, 148]",8,8,OPTIMAL,1.37
202926,"[139, 177]",5,5,OPTIMAL,0.02
202930,"[139, 202]",5,5,OPTIMAL,0.02
202934,"[139, 217]",6,6,OPTIMAL,0.04
202938,"[142, 146]",7,7,OPTIMAL,0.19
202942,"[142, 161]",6,6,OPTIMAL,0.04
202946,"[142, 182]",7,7,OPTIMAL,0.19
202950,"[142, 233]",7,7,OPTIMAL,0.16
202954,"[151, 173]",8,8,OPTIMAL,1.46
202958,"[152, 182]",8,8,OPTIMAL,1.35
202962,"[152, 233]",7,7,OPTIMAL,0.16
202966,"[155, 209]",6,6,OPTIMAL,0.04
202970,"[155, 216]",6,6,OPTIMAL,0.04
202974,"[158, 164]",8,8,OPTIMAL,1.27
202978,"[158, 176]",7,7,OPTIMAL,0.19
202982,"[158, 182]",8,8,OPTIMAL,0.92
202986,"[158, 189]",8,8,OPTIMAL,1.29
202990,"[158, 234]",7,7,OPTIMAL,0.28
202994,"[172, 184]",5,5,OPTIMAL,0.02
202998,"[172, 214]",8,8,OPTIMAL,1.41
203002,"[172, 228]",5,5,OPTIMAL,0.02
203006,"[173, 182]",8,8,OPTIMAL,1.16
203010,"[173, 212]",6,6,OPTIMAL,0.04
203014,"[188, 212]",6,6,OPTIMAL,0.04
